province,city,name,level,price,score,comments,addr
湖南,湘西,腊尔山,0,0.0,4.2,23.0,湘西土家族苗族自治州凤凰县西北
湖南,湘西,朝阳宫,0,0.0,4.2,43.0,湘西土家族苗族自治州凤凰县文星街
湖南,湘西,都罗寨,0,0.0,3.9,23.0,凤凰县林峰乡土桥路
湖南,湘西,田家祠堂,0,0.0,4.1,42.0,湘西土家族苗族自治州凤凰县道门口与文星街交叉口
湖南,湘西,流沙瀑布,0,0.0,4.2,39.0,湘西土家族苗族自治州吉首市矮寨镇德夯苗寨景区内
湖南,湘西,苗人谷,0,57.0,3.7,62.0,湘西土家族苗族自治州凤凰县山江镇苗人谷景区
湖南,湘西,里耶古镇,4,0.0,4.1,36.0,湘西土家族苗族自治州龙山县里耶镇辟疆街一号
湖南,湘西,飞水谷,0,57.0,4.4,57.0,湘西土家族苗族自治州凤凰县廖家桥镇
湖南,湘西,南华门,0,0.0,4.3,52.0,湘西土家族苗族自治州凤凰县南华路
湖南,湘西,石板老街,0,0.0,4.7,20.0,湘西土家族苗族自治州凤凰县凤凰古城内
湖南,湘西,南华山国家森林公园,0,0.0,4.2,47.0,湘西土家族苗族自治州凤凰县沱江镇虹桥中路38号
湖南,衡山,衡山风景名胜区,5,80.0,4.4,2667.0,衡阳市南岳区
湖南,衡山,南岳大庙,0,108.0,4.5,1267.0,衡阳市南岳区北支街2号
湖南,衡山,祝融峰,0,0.0,4.4,436.0,衡阳市南岳区南岳镇金沙路南岳衡山风景名胜区内
湖南,衡山,磨镜台,0,0.0,4.4,50.0,衡阳市南岳区南岳镇金沙路南岳衡山风景名胜区内
湖南,衡山,麻姑仙境,0,0.0,4.3,53.0,衡阳市衡山风景区内，半山亭以西约1公里处
湖南,衡山,南岳忠烈祠,0,0.0,4.6,96.0,衡山风景区内，神州祖庙和延寿亭之间。
湖南,衡山,水帘洞,0,30.0,4.2,124.0,衡阳市南岳区南岳镇金沙路南岳衡山风景名胜区内
湖南,衡山,上封寺,0,0.0,4.3,74.0,衡阳市衡山风景区内
湖南,衡山,福严寺,0,0.0,4.4,22.0,衡阳市衡山风景区内，距离半山亭约3公里。
湖南,衡山,藏经殿,0,0.0,4.4,14.0,衡阳市衡山风景区内，距离“民俗文化城”约1.5公里。
湖南,衡山,南天门,0,0.0,4.3,105.0,衡阳市南岳区南岳镇金沙路南岳衡山风景名胜区内
湖南,衡山,半山亭,0,0.0,4.2,37.0,衡阳市南岳区南岳衡山风景名胜区内
湖南,衡山,会仙桥,0,0.0,4.3,29.0,衡阳市南岳区南岳衡山风景名胜区祝融峰巅的青玉坛内
湖南,衡山,花果山景区,0,95.0,4.7,165.0,衡阳市衡山县S314白果镇和平村
湖南,衡山,金刚舍利塔,0,0.0,4.5,20.0,衡阳市南岳区南岳衡山风景名胜区内
湖南,衡山,穿岩诗林,0,0.0,4.3,23.0,衡阳市南岳区038县道旁香炉峰山腰
湖南,衡山,南岳索道,0,0.0,4.0,55.0,衡阳市南岳区衡山风景名胜区
湖南,衡山,大善寺,0,0.0,4.8,8.0,衡阳市南岳区南岳古镇北支街
湖南,衡山,方广寺,0,0.0,4.3,16.0,湖南省衡阳市南岳区方广寺(050乡道东)
湖南,衡山,萱洲古镇,0,0.0,4.0,23.0,衡阳市衡山县
湖南,衡山,九仙观,0,0.0,4.2,5.0,衡阳市南岳区
湖南,衡山,芙蓉峰,0,0.0,4.2,9.0,衡山县西北十里
湖南,衡山,禹王城,0,0.0,3.9,7.0,衡阳市衡山县
湖南,衡山,紫巾山森林公园,0,0.0,4.4,16.0,湖南省衡山县县城中心
湖南,衡山,灵芝泉,0,0.0,3.8,12.0,湖南省衡阳市南岳区
湖南,衡山,狮子岩,0,0.0,4.7,3.0,南岳衡山上
湖南,衡山,唐群英故居,0,0.0,3.0,1.0,湖南省衡阳市衡山县S314
湖南,衡山,衡山西站-站前广场,0,0.0,4.0,2.0,湖南省衡阳市衡山县
湖南,衡山,白果镇,0,0.0,4.5,2.0,湖南省衡山县白果镇
湖南,衡山,丹霞寺 ,0,0.0,0.0,1.0,湖南省衡阳市南岳区境内
湖南,衡山,衡阳岳北农工会旧址,0,0.0,3.5,2.0,湖南省衡山县白果镇岳北村
湖南,衡山,象形山 ,0,0.0,0.0,0.0,湖南省浏阳市达浒镇象形村 410305
湖南,衡山,巾紫峰 ,0,0.0,0.0,0.0,湖南省衡山县县城西 421300
湖南,衡山,毛泽建烈士陵园 ,0,0.0,0.0,0.0,湖南省衡山县南巾紫峰山 421300
湖南,衡山,谭振三祠堂,0,0.0,0.0,0.0,湖南省衡阳市衡山县S5101(南岳高速)
湖南,衡山,将军庙,0,0.0,0.0,1.0,将军庙街32
湖南,衡山,衡山图书馆,0,0.0,0.0,0.0,青云西路
湖南,衡山,衡山古城,0,0.0,0.0,0.0,湖南省衡山县永和乡
湖南,衡山,白云古寺,0,0.0,0.0,0.0,衡阳市衡山县
湖南,衡山,衡山农民运动纪念馆 ,0,0.0,0.0,0.0,湖南省衡山县湘江街
湖南,衡山,岳北花海主题公园,0,0.0,0.0,0.0,314省道附近
湖南,衡山,摇钱树 ,0,0.0,0.0,0.0,湖南省衡阳市南岳区祥光峰藏经殿
湖南,衡山,侯公塘,0,0.0,0.0,0.0,衡阳市-衡山县-二六四乡道
湖南,衡山,耒卖居,0,0.0,0.0,0.0,衡阳市-衡山县
湖南,衡山,石港子,0,0.0,0.0,0.0,衡阳市-衡山县
贵州,贵阳,青岩古镇,5,960.0,4.3,5281.0,贵阳市花溪区青岩镇
贵州,贵阳,黔灵山公园,4,0.0,4.5,4014.0,贵阳市云岩区枣山路187号
贵州,贵阳,甲秀楼,0,0.0,4.2,1764.0,贵阳市南明区翠微巷135号
贵州,贵阳,天河潭旅游度假区,4,75.0,4.4,2276.0,贵阳市花溪区石板镇贵安大道
贵州,贵阳,花溪公园,0,0.0,4.4,919.0,贵阳市花溪区花溪大道南段3108号
贵州,贵阳,南江大峡谷,4,60.0,4.5,574.0,贵阳市开阳县南江乡龙广村
贵州,贵阳,弘福寺,0,0.0,4.5,226.0,贵阳市云岩区枣山路187号（黔灵公园内）
贵州,贵阳,观山湖公园,0,0.0,4.7,291.0,贵阳市乌当区林城东路
贵州,贵阳,贵阳森林公园,0,0.0,4.5,123.0,贵阳市南明区园林路67号
贵州,贵阳,文昌阁,0,0.0,4.1,239.0,贵阳市云岩区贵州省贵阳市云岩区文昌街29号
贵州,贵阳,河滨公园,0,0.0,4.4,278.0,贵阳市南明区瑞金南路31号(近南明河)
贵州,贵阳,贵州森林野生动物园,4,0.0,4.3,388.0,贵阳市修文县扎佐镇扎佐林场冷水沟分场内
贵州,贵阳,筑城广场,0,0.0,4.5,146.0,贵阳市南明区遵义路9号
贵州,贵阳,贵州省博物馆,0,45.0,4.2,232.0,贵阳市观山湖区林城东路107号贵州省博物馆
贵州,贵阳,红枫湖,0,38.0,3.4,373.0,贵阳市清镇市湖滨路旁
贵州,贵阳,小车河城市湿地公园,0,0.0,4.7,124.0,贵阳市南明区小车河路
贵州,贵阳,花溪国家城市湿地公园十里河滩景...,0,0.0,4.6,196.0,贵阳市花溪区国家城市湿地公园
贵州,贵阳,高坡苗乡,0,0.0,4.6,97.0,贵阳市花溪区高坡苗族乡
贵州,贵阳,镇山村,0,0.0,4.2,73.0,贵阳市花溪区
贵州,贵阳,息烽集中营革命历史纪念馆,0,0.0,4.4,109.0,贵阳市息烽县永靖镇阳朗村（210国道旁）
贵州,贵阳,百花湖,0,0.0,4.2,92.0,贵阳市清镇市朱昌镇金朱西路路头
贵州,贵阳,贵州省民族博物馆,0,0.0,4.4,118.0,贵阳市南明区箭道街23号
贵州,贵阳,南郊公园,0,0.0,4.5,84.0,贵阳市小河区小车河路6号(羊城西饼厂南侧)
贵州,贵阳,花溪黄金大道,0,0.0,4.5,30.0,贵阳市花溪区迎宾路
贵州,贵阳,花果园湿地公园,0,0.0,4.6,283.0,贵阳市南明区花果园大街1号
贵州,贵阳,翠微园,0,0.0,4.3,134.0,贵阳市南明区翠微巷
贵州,贵阳,万寿宫,0,0.0,4.5,42.0,贵阳市花溪区青岩镇青岩古镇西街3号
贵州,贵阳,状元府,0,0.0,4.5,41.0,贵阳市花溪区青岩镇青岩古镇状元街1号
贵州,贵阳,麒麟洞,0,0.0,4.3,123.0,贵阳市枣山路187号黔灵山公园内
贵州,贵阳,多彩贵州城极地海洋世界,0,168.0,4.6,1161.0,贵阳市花溪区龙洞堡空港核心区多彩贵州城内
贵州,贵阳,紫江地缝,4,0.0,4.0,38.0,贵阳市开阳县龙岗镇
贵州,贵阳,时光贵州小镇,0,0.0,4.5,192.0,贵阳市清镇市金清路与百花路交汇处
贵州,贵阳,花溪夜郎谷,0,0.0,4.3,202.0,贵阳市花溪区夜郎谷喀斯特生态园
贵州,贵阳,贵州大学,0,0.0,4.7,59.0,贵阳市花溪区
贵州,贵阳,七星潭,0,0.0,4.5,48.0,贵阳市云岩区枣山路187号黔灵山公园南大门
贵州,贵阳,青岩古镇文昌阁,0,0.0,4.4,49.0,贵阳市花溪区青岩镇青岩古镇东街143号
贵州,贵阳,百步桥,0,0.0,4.7,33.0,贵阳市花溪区花溪大道花溪公园内
贵州,贵阳,林青就义处,0,0.0,4.4,59.0,贵阳市云岩区环城北路江西坡
贵州,贵阳,情人谷,0,0.0,3.9,57.0,贵阳市乌当区情人谷路
贵州,贵阳,龙洞桥,0,0.0,4.6,26.0,贵阳市南明区龙洞堡见龙桥上游300余米深湾处
贵州,贵阳,黔明寺,0,0.0,4.4,65.0,贵阳市南明区阳明路南明河畔
贵州,贵阳,东山公园,0,0.0,4.2,73.0,贵阳市云岩区龙潭西岸
贵州,贵阳,龙泉寺,0,0.0,4.8,16.0,贵阳市花溪区青岩镇青岩古镇内
贵州,贵阳,阳明祠,0,0.0,4.5,49.0,贵阳市云岩区螺蛳山路13号(近东山路)
贵州,贵阳,贵阳药用植物园,3,3.0,4.4,45.0,贵阳市南明区沙冲南路202号
贵州,安顺,黄果树瀑布,5,220.0,4.5,21601.0,安顺市镇宁布依族苗族自治县
贵州,安顺,龙宫,5,160.0,4.4,3011.0,安顺市西秀区龙宫镇龙宫风景名胜区
贵州,安顺,天龙屯堡,0,55.0,4.3,413.0,安顺市平坝区天龙镇旅游大道
贵州,安顺,紫云格凸河风景名胜区,4,150.0,4.4,305.0,安顺市紫云县水塘镇
贵州,安顺,陡坡塘瀑布,0,60.0,4.5,845.0,安顺市镇宁布依族苗族自治县453县道黄果树镇，黄果树瀑布上游1公里处
贵州,安顺,天星桥风景区,0,60.0,4.5,704.0,安顺市关岭布依族苗族自治县黄果树风景名胜区内
贵州,安顺,水帘洞,0,0.0,4.6,317.0,安顺市镇宁布依族苗族自治县黄果树镇黄果树风景名胜区黄果树大瀑布景区内
贵州,安顺,银链坠潭瀑布,0,0.0,4.8,281.0,安顺市镇宁布依族苗族自治县黄果树瀑布天星桥景区内
贵州,安顺,旧州古镇,0,0.0,4.4,89.0,安顺市西秀区
贵州,安顺,石头寨,0,0.0,4.2,93.0,安顺市镇宁布依族苗族自治县扁担山
贵州,安顺,安顺文庙,0,0.0,4.4,134.0,安顺市西秀区黉学坝路47号
贵州,安顺,犀牛潭,0,0.0,4.6,129.0,安顺市镇宁布依族苗族自治县黄果树瀑布
贵州,安顺,云峰屯堡景区,0,45.0,4.4,114.0,安顺市西秀区七眼桥镇
贵州,安顺,观音洞,0,0.0,4.1,31.0,贵州省安顺市西秀区龙宫镇龙宫风景区
贵州,安顺,高荡千年布依古寨文化旅游景区,4,0.0,4.4,16.0,安顺市镇宁布依族苗族自治县高荡村
贵州,安顺,夜郎洞,0,79.0,4.3,81.0,安顺市镇宁县黄果树风景区上游扁担山夜郎洞景区
贵州,安顺,云峰八寨屯堡,3,0.0,4.2,22.0,安顺市西秀区七眼桥镇
贵州,安顺,黄果树奇石馆,0,0.0,4.5,87.0,黄果树风景名胜区内
贵州,安顺,王若飞故居,0,0.0,4.5,54.0,安顺市西秀区中华北路202号
贵州,安顺,黄果树神龙洞,0,0.0,4.3,67.0,安顺市黄果树镇黄果树洒把美食街中段
贵州,安顺,平坝农场樱花园,0,42.0,4.6,81.0,安顺市平坝区樟缘路与贵安大道交汇处东北50米
贵州,安顺,儒林路,0,0.0,4.3,50.0,安顺西秀区儒林路
贵州,安顺,滴水滩瀑布,0,0.0,4.5,26.0,安顺市关岭布依族苗族自治县
贵州,安顺,花江大峡谷,0,40.0,4.1,36.0,安顺市关岭布依族苗族自治县花江镇
贵州,安顺,漩塘景区,0,0.0,4.3,47.0,安顺市南郊，龙宫风景区水溶洞上游
贵州,安顺,古屯堡村寨,0,0.0,4.0,21.0,安顺市七眼桥镇云鹫山峡谷中
贵州,安顺,红崖古迹,0,0.0,4.2,18.0,安顺西50公里黄果树晒甲山上
贵州,安顺,关岭化石群国家地质公园,0,0.0,4.4,36.0,安顺市关岭布依族苗族自治县关索镇外环路文化中心旁
贵州,安顺,虹山公园,0,0.0,4.7,40.0,安顺市西秀区虹山湖路
贵州,安顺,兴伟石博园,0,68.0,4.5,33.0,安顺市西秀区兴伟国际家具城内
贵州,安顺,平坝农场,0,0.0,4.6,48.0,贵州省安顺市平坝县
贵州,安顺,夜郎湖,0,0.0,4.1,11.0,安顺市普定县北境
贵州,安顺,九溪村,0,0.0,4.8,8.0,安顺市西秀区
贵州,安顺,鲍家屯,0,0.0,4.2,10.0,安顺市西秀区大西桥镇境内
贵州,安顺,天台山,0,0.0,4.3,32.0,贵州安顺平坝县城西南13公里滇黔公路右侧2公里处
贵州,安顺,黎阳航空展览馆,0,0.0,4.5,4.0,安顺市平坝区黎阳航空小镇
贵州,安顺,坝陵河大桥,0,2900.0,4.6,35.0,贵州省安顺市关岭布依族苗族自治县
贵州,安顺,中洞,0,0.0,4.6,11.0,安顺市紫云县水塘镇塔井村
贵州,安顺,安顺白塔,0,0.0,4.2,20.0,安顺市西秀区塔山西路8号
贵州,安顺,苗岭屯堡古镇,0,0.0,3.8,9.0,安顺市西秀区七眼桥镇两所村
贵州,安顺,黄果树奇遇岭,0,0.0,5.0,13.0,安顺市关岭布依族苗族自治县永宁镇
贵州,安顺,穿洞旧石器遗址,0,0.0,3.9,7.0,安顺市北26公里的普定县城郊
贵州,安顺,小河湾,0,0.0,4.5,11.0,安顺市平坝县平坝区夏云镇
贵州,安顺,安顺蜡染博物馆,0,34.0,3.0,3.0,安顺开发区南航路民中斜对面贵州省文化蜡染博物馆
贵州,安顺,虹山湖,0,0.0,4.9,27.0,安顺市西秀区虹山湖
贵州,凯里,黔东南州民族博物馆,0,0.0,4.4,134.0,黔东南苗族侗族自治州凯里市广场路5号
贵州,凯里,下司古镇,4,30.0,4.4,426.0,黔东南苗族侗族自治州麻江县下司镇
贵州,凯里,岜沙苗寨,0,40.0,4.2,515.0,黔东南苗族侗族自治州从江县丙妹镇
贵州,凯里,南花苗寨,0,0.0,4.1,81.0,黔东南苗族侗族自治州凯里市东南面的巴拉河畔三棵树镇南花村
贵州,凯里,季刀苗寨,0,0.0,4.6,21.0,黔东南州凯里市三棵树镇
贵州,凯里,麻塘革家寨,0,0.0,4.2,24.0,黔东南苗族侗族自治州凯里市龙场镇麻塘寨
贵州,凯里,香炉山,0,0.0,4.4,37.0,黔东南苗族侗族自治州凯里市西15公里
贵州,凯里,凯里民族体育场,0,0.0,4.5,27.0,黔东南苗族侗族自治州凯里市博南新区友庄路12号
贵州,凯里,苹果山公园,0,0.0,4.2,44.0,黔东南苗族侗族自治州凯里市洗马河街道北京路46号附近
贵州,凯里,罗汉山森林公园,0,0.0,4.2,24.0,黔东南苗族侗族自治州凯里市华联路
贵州,凯里,舟溪苗寨,0,0.0,4.6,9.0,黔东南苗族侗族自治州凯里市舟溪镇舟溪村
贵州,凯里,石龙寨,0,0.0,5.0,4.0,黔东南苗族侗族自治州凯里市龙场镇石龙寨
贵州,凯里,平良古峡,0,0.0,4.4,5.0,黔东南苗族侗族自治州凯里市大风洞乡平良村
贵州,凯里,大阁公园,0,0.0,4.0,30.0,黔东南苗族侗族自治州凯里市老街片区北侧、环城北路南侧大阁山处
贵州,凯里,金泉公园,0,0.0,3.7,3.0,黔东南苗族侗族自治州凯里市市区东南面的小高山脚下
贵州,凯里,翁项苗寨,0,0.0,4.0,2.0,黔东南苗族侗族自治州凯里市旁海镇翁项苗寨
贵州,凯里,渔洞溶洞,0,0.0,4.2,12.0,黔东南苗族侗族自治州凯里市西面的渔洞乡
贵州,凯里,舟溪芦笙堂,0,0.0,4.5,19.0,黔东南凯里舟溪镇
贵州,凯里,丰登宰荡,0,0.0,4.2,11.0,黔东南凯里。
贵州,凯里,六个鸡村,0,0.0,4.8,4.0,黔东南苗族侗族自治州凯里市炉山县六个鸡村
贵州,凯里,乌利生态旅游古寨,0,0.0,4.9,7.0,西江乌利
贵州,凯里,贵州省凯里市博物馆,0,0.0,4.5,13.0,贵州省黔东南苗族侗族自治州凯里市宁波路
贵州,凯里,苗妹非遗博物馆,0,0.0,2.9,16.0,黔东南苗族侗族自治州凯里市下司镇开元大道贵州苗妹非遗博物馆
贵州,凯里,苗家寨,0,0.0,4.0,8.0,贵州省黔东南苗族侗族自治州凯里320国道苗家寨
贵州,凯里,犇牛苗寨,0,0.0,5.0,2.0,凯里市三棵树镇犇牛苗寨（前往西江路途中）
贵州,凯里,小高山,0,0.0,4.8,8.0,贵州省黔东南苗族侗族自治州凯里
贵州,凯里,加鸠梯田,0,0.0,5.0,1.0,贵州省黔东南苗族侗族自治州从江县加鸠乡
贵州,凯里,凯里民族文化宫,0,0.0,4.3,3.0,黔东南苗族侗族自治州凯里市凯开大道西200米民族文化宫
贵州,凯里,兰韵奇石馆,0,0.0,5.0,1.0,迎宾大道41号附近
贵州,凯里,黔东南苗族侗族自治州国营林场花...,0,0.0,0.0,1.0,黔东南苗族侗族自治州-凯里市-环城东路1265号附近
贵州,凯里,黔东南苗族侗族自治州档案馆,0,0.0,0.0,2.0,营盘东路3号
贵州,凯里,黔东南州太阳鼓苗侗服饰博物馆,0,0.0,0.0,0.0,凯里市经济开发区凯开大道1009号
贵州,凯里,凯里苗侗风情园,0,0.0,2.0,2.0,黔东南苗族侗族自治州凯里市风情大道
贵州,凯里,黔东南州欧东花民族服饰博物馆,0,0.0,0.0,0.0,凯里市苗侗风情园H区
贵州,凯里,贵州刺绣博物馆 ,0,0.0,0.0,0.0,贵州省赤水市台江县 556300
贵州,凯里,荷花村,0,0.0,0.0,0.0,黔东南苗族侗族自治州凯里市
贵州,凯里,三圣庙,0,0.0,0.0,0.0,贵州省黔东南苗族侗族自治州凯里市
贵州,凯里,凯里土鸡斗鸡斗牛养殖合作社,0,0.0,0.0,0.0,黔东南苗族侗族自治州-凯里市-西门街
贵州,凯里,凯里生态移民文化广场,0,0.0,0.0,0.0,贵州省黔东南苗族侗族自治州凯里市G320(金源东大道)
贵州,凯里,洪森世纪生态园,0,0.0,0.0,0.0,生态园A座702号
贵州,凯里,凯里市城市建设档案馆,0,0.0,0.0,0.0,博物馆西路
贵州,凯里,群众艺术馆,0,0.0,0.0,0.0,北京东路11号州大礼堂6层
贵州,凯里,世纪城广场,0,0.0,0.0,0.0,文化北路22号
贵州,凯里,白午公园,0,0.0,0.0,0.0,贵州省黔东南苗族侗族自治州麻江县
贵州,凯里,凯里侗家寨,0,0.0,0.0,0.0,凯里侗家寨
贵州,铜仁,梵净山,5,120.0,4.4,4857.0,铜仁市江口县太平乡黑湾河梵净山景区
贵州,铜仁,亚木沟风景区,0,80.0,4.1,460.0,铜仁市江口县太平镇寨抱村
贵州,铜仁,老金顶,0,0.0,4.8,52.0,铜仁市江口县太平乡黑湾河梵净山景区
贵州,铜仁,大明边城,4,70.0,4.1,262.0,铜仁市大明边城景区（水晶阁下游）
贵州,铜仁,红云金顶,0,0.0,4.8,45.0,贵州省铜仁地区梵净山景区红云金顶
贵州,铜仁,寨沙侗寨,0,0.0,4.4,75.0,贵州省江口县太平乡梵净山
贵州,铜仁,苗王城,0,70.0,4.0,226.0,铜仁市松桃苗族自治县正大乡
贵州,铜仁,九龙洞,0,68.0,4.4,100.0,铜仁市碧江区观音山山腰
贵州,铜仁,云舍景区,0,0.0,4.3,88.0,铜仁市江口县
贵州,铜仁,思南古城,0,0.0,4.4,51.0,铜仁市思南县县辖区
贵州,铜仁,承恩寺,0,0.0,4.5,19.0,贵州省铜仁地区梵净山景区内
贵州,铜仁,万寿宫,0,0.0,4.3,18.0,铜仁市石阡县汤山镇长征路北端
贵州,铜仁,梵净山佛教文化苑,0,0.0,4.6,39.0,铜仁市江口县太平乡梵净山村
贵州,铜仁,碧江天生桥景区,0,88.0,4.4,66.0,铜仁市碧江区川硐镇
贵州,铜仁,潜龙洞,0,69.0,4.4,30.0,铜仁市松桃县乌罗镇黔龙村
贵州,铜仁,民族风情园,0,0.0,4.3,13.0,贵州省铜仁市
贵州,铜仁,尧上仡佬族文化村,0,0.0,4.4,20.0,铜仁市石阡县佛顶山东麓，坪山乡境内
贵州,铜仁,十里锦江,0,0.0,4.5,36.0,铜仁地区铜仁市碧江区
贵州,铜仁,乌江三峡,0,0.0,4.8,29.0,铜仁市沿河土家族自治县境内
贵州,铜仁,四野屯自然保护区,0,0.0,4.8,13.0,贵州省铜仁地区思南县
贵州,铜仁,三江公园,0,0.0,4.5,36.0,贵州省铜仁市碧江区锦江南路
贵州,铜仁,南长城,0,0.0,4.2,24.0,铜仁市松桃苗族自治县
贵州,铜仁,蘑菇石,0,0.0,4.8,45.0,铜仁市江口县太平乡黑湾河梵净山景区内
贵州,铜仁,万卷书,0,0.0,4.5,13.0,江口县梵净山山顶
贵州,铜仁,朱砂古镇,0,58.0,4.3,384.0,铜仁市万山区万山镇土坪社区
贵州,铜仁,五峰山森林公园,0,0.0,4.4,11.0,铜仁市石阡县城东面，距城2.5公里。
贵州,铜仁,楼上古寨,0,0.0,4.3,21.0,铜仁市石阡县375乡道南50米
贵州,铜仁,思南石林旅游区,0,29.0,4.1,28.0,铜仁市铜仁地区思南县
贵州,铜仁,铜仁古城,0,0.0,4.0,27.0,铜仁市
贵州,铜仁,东山寺,0,0.0,4.1,17.0,贵州省铜仁市中心三面绝壁临江小山之上
贵州,铜仁,石阡县,0,0.0,4.5,13.0,贵州省铜仁石阡县
贵州,铜仁,梵净山生态植物园,0,0.0,4.4,34.0,梵净山自然保护区东南边缘的云天峡谷，盘溪一带。
贵州,铜仁,思南县,0,0.0,4.6,16.0,贵州省铜仁思南县
贵州,铜仁,周逸群故居,0,0.0,4.3,25.0,贵州省铜仁市区共同路12号
贵州,铜仁,梵净山公园,0,0.0,4.1,46.0,铜仁市江口县梵净山大道与象狮大道大道交汇处
贵州,铜仁,仙人街景区,0,159.0,3.4,75.0,铜仁市石阡县龙井乡关口坪村满家寨
贵州,铜仁,麻阳河自然保护区,0,0.0,4.1,17.0,贵州省铜仁市沿河土家族自治县
贵州,铜仁,白马洞休闲园,0,0.0,4.9,14.0,贵州省铜仁市清水塘上方
贵州,铜仁,九皇洞,0,0.0,4.2,11.0,贵州省铜仁地区梵净山
贵州,铜仁,茶花泉玉屏现代农业科技展示馆,0,0.0,4.9,7.0,铜仁市玉屏侗族自治县朱家场镇茅坡村
贵州,铜仁,拜佛台,0,0.0,4.5,6.0,贵州省铜仁市
贵州,铜仁,一线天,0,0.0,4.6,8.0,贵州省铜仁地区江口县梵净山
贵州,铜仁,锦江公园,0,0.0,3.6,10.0,铜仁市
贵州,铜仁,百花渡,0,48.0,4.5,23.0,铜仁市碧江区马岩村
贵州,铜仁,万米睡佛,0,0.0,4.2,6.0,贵州省铜仁地区梵净山
贵州,都匀,石板古街,0,0.0,4.3,101.0,黔南布依族苗族自治州都匀市广惠路中段
贵州,都匀,斗篷山,0,0.0,4.5,114.0,黔南布依族苗族自治州都匀市茶园路
贵州,都匀,百子桥,0,0.0,4.5,57.0,贵州省黔南布依族苗族自治州都匀市广惠路南端
贵州,都匀,西山公园,0,0.0,4.1,47.0,黔南布依族苗族自治州都匀市民族路89号
贵州,都匀,剑江风光,0,0.0,4.5,59.0,都匀市文明路63号
贵州,都匀,螺丝壳,0,0.0,4.6,44.0,黔南布依族苗族自治州都匀市
贵州,都匀,榔木水寨,0,0.0,4.4,37.0,黔南布依族苗族自治州都匀市东部奉合水族乡
贵州,都匀,东山公园,2,0.0,4.3,21.0,贵州省黔南布依族苗族自治州都匀市
贵州,都匀,文峰园,0,0.0,4.0,11.0,贵州省黔南布依族苗族自治州都匀市
贵州,都匀,都匀秦汉影视城,0,30.0,4.1,155.0,黔南布依族苗族自治州都匀市都凯大道
贵州,都匀,都匀南沙洲绿地公园,0,0.0,4.7,47.0,贵州省黔南布依族苗族自治州都匀市剑江中路
贵州,都匀,南沙洲民族文化公园,0,0.0,4.6,26.0,黔南布依族苗族自治州都匀市沙州路
贵州,都匀,打拉河布依族村,0,0.0,3.8,7.0,贵州省黔南布依族苗族自治州都匀市平浪镇
贵州,都匀,张忡摩崖,0,0.0,3.5,2.0,贵州省黔南布依族苗族自治州都匀市
贵州,都匀,都匀茶博园,0,0.0,4.0,11.0,黔南布依族苗族自治州都匀市
贵州,都匀,小堡布依族寨,0,0.0,2.0,1.0,贵州省黔南布依族苗族自治州都匀市河阳乡包阳村
贵州,都匀,都匀金图海洋公园,0,75.0,4.3,20.0,黔南布依族苗族自治州都匀市西山大道北段
贵州,都匀,都匀茶文化博览园,0,10.0,2.0,2.0,黔南布依族苗族自治州都匀市匀东镇
贵州,都匀,西山大桥,0,0.0,4.6,14.0,贵州省黔南布依族苗族自治州都匀市民族路6号
贵州,都匀,杉木湖景区,0,120.0,2.4,8.0,黔南布依族苗族自治州都匀市都匀经济开发区黔南大道杉木寨
贵州,都匀,清真寺,0,0.0,4.0,4.0,绿茵路西50米
贵州,都匀,归兰山,0,0.0,4.6,9.0,黔南布依族苗族自治州都匀市阳和水族乡嘎埽水族村寨（901县道）
贵州,都匀,基督教堂,0,0.0,4.0,1.0,贵州省黔南布依族苗族自治州都匀市广惠路
贵州,都匀,凤啭河,0,0.0,4.8,19.0,贵州省都匀市凤啭河休闲度假中心
贵州,都匀,都匀文峰塔 ,0,0.0,4.8,13.0,贵州省都匀市文峰公园 558004
贵州,都匀,杉木寨中央公园,3,0.0,5.0,5.0,贵州省黔南布依族苗族自治州都匀市黔南大道
贵州,都匀,九龙洞景区 ,0,0.0,4.7,3.0,贵州省铜仁市六龙山区 554400
贵州,都匀,都匀三线博物馆,0,0.0,4.7,12.0,贵州省黔南布依族苗族自治州都匀市G75(兰海高速)
贵州,都匀,都匀剑江 ,0,0.0,3.8,4.0,贵州省都匀市境内 558004
贵州,都匀,巨升影视旅游小镇,0,0.0,4.0,1.0,黔南布依族苗族自治州-都匀市-洛邦镇花椒地原113厂
贵州,都匀,都匀石板街 ,0,0.0,4.5,14.0,贵州省都匀市石板街
贵州,都匀,罗甸奇石文化艺术馆,0,0.0,5.0,1.0,斗篷山路
贵州,都匀,黔桂奇石文化根雕艺术馆,0,0.0,5.0,1.0,环城西路
贵州,都匀,文峰塔,0,0.0,4.8,5.0,文峰园内
贵州,都匀,广惠路步行街 ,0,0.0,3.7,3.0,贵州省都匀市广惠路步行街
贵州,都匀,伯爵美食街 ,0,0.0,2.0,1.0,贵州省都匀市斗篷山路
贵州,都匀,张中摩崖 ,0,0.0,0.0,0.0,贵州省都匀市市东北角红叶山 558000
贵州,都匀,人民广场,0,0.0,0.0,0.0,黔南布依族苗族自治州都匀市新华路126号
贵州,都匀,滴水岩水库,0,0.0,0.0,0.0,贵州省黔南布依族苗族自治州都匀市
贵州,都匀,九龙寺,0,0.0,0.0,0.0,贵州省黔南布依族苗族自治州都匀市民族路89号
